#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:HBV" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
783000	-12508.553118060061	-12308.642771587112	-199.91034647294936	-12308.642771587112	3440.039702111864	2.86594213071152	2329.9126390120696	-162.09376369521937	0.2478313486571402	0.25893047041882467	0.21026269410099024	0.28297548682304496
784000	-12509.151222821942	-12308.336074062108	-200.81514875983288	-12308.336074062108	3286.701446092769	2.86594213071152	2370.043455257938	-162.58035107717825	0.2478313486571402	0.25959480902049836	0.20959835549931655	0.28297548682304496
785000	-12511.906599107933	-12310.889499518673	-201.01709958925986	-12310.889499518673	3361.324268796703	2.86594213071152	2601.1348975587052	-160.3792783208611	0.2478313486571402	0.25959480902049836	0.20959835549931655	0.28297548682304496
786000	-12520.14706226364	-12318.520736882405	-201.6263253812362	-12318.520736882405	3375.516049162044	2.86594213071152	2392.404030530237	-163.15862540988377	0.2478313486571402	0.25959480902049836	0.20959835549931655	0.28297548682304496
787000	-12521.516335138049	-12312.228524387268	-209.28781075078012	-12312.228524387268	3503.486669934869	2.86594213071152	3558.943114230827	-158.76152669948786	0.2478313486571402	0.25959480902049836	0.20959835549931655	0.28297548682304496
788000	-12511.726913493592	-12311.532662182492	-200.19425131110043	-12311.532662182492	3475.5296228435463	2.86594213071152	2487.8882128131913	-160.73296535962584	0.24044882181806587	0.2669773358595727	0.20959835549931655	0.28297548682304496
789000	-12508.268456940888	-12308.151111826555	-200.1173451143328	-12308.151111826555	3449.970308622326	2.86594213071152	2317.3244356692585	-162.432007708113	0.24044882181806587	0.2645489816738113	0.21202670968507792	0.28297548682304496
790000	-12505.644707472376	-12305.225154507365	-200.4195529650106	-12305.225154507365	3350.0047806145985	2.86594213071152	2008.6316287232548	-165.9626735839092	0.24044882181806587	0.2645489816738113	0.21202670968507792	0.28297548682304496
791000	-12511.119221970377	-12309.560082201891	-201.5591397684866	-12309.560082201891	3583.251421104426	2.86594213071152	2518.0699307217005	-161.78409875833108	0.24044882181806587	0.2645489816738113	0.21202670968507792	0.28297548682304496
792000	-12508.567735904358	-12307.791072590413	-200.77666331394587	-12307.791072590413	3274.399857161965	2.784692880786501	2724.874898673283	-158.88490061290855	0.24044882181806587	0.2645489816738113	0.21202670968507792	0.28297548682304496
793000	-12509.78272034534	-12311.163677490857	-198.6190428544824	-12311.163677490857	3380.4789758113434	2.784692880786501	2400.6790806315084	-160.09464249587904	0.2505569915606641	0.26633361210733447	0.21202670968507792	0.2710826866469236
794000	-12518.778092660086	-12317.402885462105	-201.37520719798223	-12317.402885462105	3548.384798193765	2.60373889334478	2589.4655041033725	-160.95478224833766	0.2446726338775558	0.26633361210733447	0.21202670968507792	0.27696704433003183
795000	-12512.222261220782	-12310.36924929427	-201.85301192651286	-12310.36924929427	3437.240863302688	2.60373889334478	2293.0897995280166	-164.51667982919443	0.2446726338775558	0.26633361210733447	0.21202670968507792	0.27696704433003183
796000	-12509.35932179824	-12307.572412152822	-201.7869096454184	-12307.572412152822	3590.4512402862965	2.60373889334478	2103.664968130687	-166.43018278993802	0.2446726338775558	0.26633361210733447	0.21202670968507792	0.27696704433003183
797000	-12509.836725274712	-12306.241268814521	-203.59545646019058	-12306.241268814521	3430.113983139306	2.60373889334478	2386.386904648413	-165.2866718135406	0.24220029761552753	0.2688059483693628	0.21202670968507792	0.27696704433003183
798000	-12510.053105199106	-12311.949642514059	-198.10346268504674	-12311.949642514059	3468.706062714517	2.60373889334478	2286.220207576749	-160.83879678054538	0.24220029761552753	0.2688059483693628	0.21556661718750014	0.2734271368276096
799000	-12509.966082102905	-12310.22207927343	-199.74400282947514	-12310.22207927343	3341.9319112437734	2.60373889334478	2221.4510790262657	-163.15548008574999	0.24220029761552753	0.2688059483693628	0.21556661718750014	0.2734271368276096
800000	-12510.529826632524	-12308.410005965326	-202.11982066719807	-12308.410005965326	3443.4091492175526	2.4002918758446454	2739.3880271122907	-160.22144857442862	0.24220029761552753	0.2688059483693628	0.21556661718750014	0.2734271368276096
801000	-12513.526378695027	-12312.759695881543	-200.76668281348407	-12312.759695881543	3557.890139940456	2.6832625832944306	2105.5298994448813	-165.3608836928446	0.24220029761552753	0.2688059483693628	0.21556661718750014	0.2734271368276096
802000	-12506.039623615305	-12306.747882449756	-199.29174116554827	-12306.747882449756	3497.337107751784	2.6832625832944306	2358.387306925325	-161.2450912070518	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
803000	-12508.377287696969	-12307.43861559132	-200.93867210564886	-12307.43861559132	3317.0562920577445	2.6832625832944306	1967.952828078257	-166.97554130556017	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
804000	-12511.265030486671	-12311.011078220463	-200.25395226620824	-12311.011078220463	3424.623517639678	2.6832625832944306	2222.2186629404146	-163.62786597448536	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
805000	-12510.716926177833	-12309.171729016944	-201.5451971608893	-12309.171729016944	3524.7715230586887	2.6832625832944306	2361.7322154506064	-163.46369499165613	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
806000	-12507.37407559542	-12305.436378677607	-201.93769691781353	-12305.436378677607	3603.713962794539	2.6832625832944306	2132.259583697956	-166.25211201981014	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
807000	-12509.02580679464	-12309.382134458736	-199.64367233590326	-12309.382134458736	3468.5004018565846	2.6832625832944306	2707.566469930233	-157.9685392604863	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
808000	-12514.106605065479	-12313.327860186486	-200.77874487899288	-12313.327860186486	3355.3640760181033	2.6832625832944306	2242.7176033420196	-163.93857875401807	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
809000	-12509.623374352845	-12311.455639315822	-198.16773503702285	-12311.455639315822	3262.241575649899	2.6832625832944306	2088.28281312826	-162.94254959034447	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
810000	-12510.282617507342	-12308.956979142416	-201.3256383649268	-12308.956979142416	3671.955287169596	2.6832625832944306	2356.86747153663	-163.29482496001486	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
811000	-12505.176657493383	-12304.718135980645	-200.4585215127367	-12304.718135980645	3435.1094470173266	2.6832625832944306	2280.044248391703	-163.22874749862748	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
812000	-12507.586448997934	-12306.059075768897	-201.52737322903747	-12306.059075768897	3299.485465147844	2.6832625832944306	2716.0031245244277	-159.76479360856004	0.24220029761552753	0.26333619418587867	0.22103637137098428	0.2734271368276096
813000	-12511.02175548838	-12309.129550037334	-201.89220545104524	-12309.129550037334	3610.91669441347	2.6832625832944306	2291.5731114437403	-164.54214956322897	0.2378237879043256	0.26333619418587867	0.2254128810821862	0.2734271368276096
814000	-12510.188536805788	-12306.936304572464	-203.25223223332392	-12306.936304572464	3485.8261386712074	2.6832625832944306	1810.384220873076	-170.9474076873878	0.2378237879043256	0.26564386429326925	0.22310521097479563	0.2734271368276096
815000	-12514.207444376467	-12312.747373933827	-201.46007044263882	-12312.747373933827	3249.319042318946	2.6832625832944306	2656.5945257590542	-160.31347195771983	0.2378237879043256	0.26564386429326925	0.22310521097479563	0.2734271368276096
816000	-12506.259557002582	-12307.710934346664	-198.54862265591848	-12307.710934346664	3353.710945038863	2.6832625832944306	2416.874392592628	-159.89284972052826	0.2378237879043256	0.26564386429326925	0.22310521097479563	0.2734271368276096
817000	-12513.21320818538	-12310.300032037916	-202.9131761474644	-12310.300032037916	3567.8457269710157	2.6832625832944306	2382.832660027419	-164.61186384494462	0.23817902249556236	0.26697784508371597	0.22310521097479563	0.2717379214459261
818000	-12510.430415954515	-12306.523837688885	-203.90657826563097	-12306.523837688885	3463.590837080159	2.6832625832944306	2616.0365208104727	-163.18079063869033	0.23817902249556236	0.26697784508371597	0.22310521097479563	0.2717379214459261
819000	-12509.130983192303	-12307.429868698568	-201.70111449373448	-12307.429868698568	3490.728175643958	2.6832625832944306	2451.5321560089583	-162.68466823801538	0.2518576917664583	0.26697784508371597	0.2094265417038997	0.2717379214459261
820000	-12517.039456866629	-12317.049456960329	-199.98999990629966	-12317.049456960329	3393.7817300269467	2.6832625832944306	2478.4081915437714	-160.69399903124676	0.2518576917664583	0.26697784508371597	0.2094265417038997	0.2717379214459261
821000	-12512.151347718744	-12312.471735365278	-199.67961235346502	-12312.471735365278	3203.194802092047	2.9728815653343084	2273.7605033604154	-162.4103984067727	0.2518576917664583	0.26697784508371597	0.2094265417038997	0.2717379214459261
822000	-12512.788504030812	-12314.539353912465	-198.24915011834725	-12314.539353912465	3149.4296490092443	2.9728815653343084	2139.1326888943067	-162.38663857914625	0.2518576917664583	0.26697784508371597	0.2094265417038997	0.2717379214459261
823000	-12513.765599102602	-12314.752271953756	-199.0133271488458	-12314.752271953756	3225.501420077357	2.9728815653343084	2388.6089917409245	-160.5468449650473	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
824000	-12511.531354700126	-12308.628841738606	-202.90251296151948	-12308.628841738606	3568.5294448408717	2.9233207680991242	2906.421306393359	-159.08134274639607	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
825000	-12510.537564579321	-12308.720695209373	-201.81686936994856	-12308.720695209373	3387.6341971886272	2.685208920855986	2443.4984325689684	-162.88329067693522	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
826000	-12514.782097318468	-12311.712344139562	-203.0697531789069	-12311.712344139562	3616.9129628608503	2.685208920855986	2609.1894367453892	-162.41431171608295	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
827000	-12514.526927125102	-12311.63042816474	-202.89649896036016	-12311.63042816474	3467.4121914220927	2.685208920855986	1832.2903532513349	-170.35998647279362	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
828000	-12518.949761061658	-12313.228185053837	-205.72157600782103	-12313.228185053837	3576.092197115487	2.685208920855986	3014.3946042529133	-160.87116706101006	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
829000	-12515.561545278426	-12315.678212163344	-199.88333311508188	-12315.678212163344	3344.014719858694	2.685208920855986	2070.664050047883	-164.84200407614713	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
830000	-12509.219021015084	-12309.774106384435	-199.44491463064855	-12309.774106384435	3501.634560448624	2.7125490931603156	2013.920343849978	-164.988447147828	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
831000	-12518.842836405764	-12318.362750808134	-200.48008559763022	-12318.362750808134	3184.5206466718787	2.7125490931603156	2269.731727694334	-163.34712165979275	0.2518576917664583	0.2688063034174692	0.2094265417038997	0.2699094631121729
832000	-12509.938869594142	-12309.477863246657	-200.46100634748507	-12309.477863246657	3420.333174912842	2.560157838801987	2698.107433058846	-158.9297972878807	0.246545815060473	0.2688063034174692	0.2094265417038997	0.27522133981815816
833000	-12505.886612040287	-12307.253667604418	-198.63294443586918	-12307.253667604418	3338.358670025735	2.560157838801987	2171.6274000700496	-162.5814387048757	0.246545815060473	0.2688063034174692	0.2094265417038997	0.27522133981815816
834000	-12506.860362999196	-12305.838053810983	-201.0223091882122	-12305.838053810983	3431.9929264559105	2.560157838801987	2292.2410517241724	-163.71115434811054	0.2390560347140352	0.2688063034174692	0.2169163220503375	0.27522133981815816
835000	-12509.991384672529	-12309.353199621888	-200.63818505064015	-12309.353199621888	3165.429489347064	2.7451634327245933	2059.574689370543	-165.69100066174138	0.2390560347140352	0.2688063034174692	0.2169163220503375	0.27522133981815816
836000	-12508.52615217989	-12306.289500763318	-202.23665141657077	-12306.289500763318	3493.755532697503	2.7451634327245933	2004.413814555368	-167.86795214120562	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
837000	-12510.635205716051	-12308.218696828744	-202.41650888730675	-12308.218696828744	3442.0179994035993	2.7451634327245933	2536.4243133336013	-162.49465497861516	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
838000	-12507.336267213219	-12306.249305887248	-201.08696132597143	-12306.249305887248	3334.1616520633206	2.7451634327245933	2734.6638995314574	-159.10821088620628	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
839000	-12503.995349396251	-12304.173301227962	-199.82204816828965	-12304.173301227962	3409.08708110657	2.7451634327245933	2256.826040917251	-162.81180494362647	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
840000	-12511.27229626577	-12310.278595760625	-200.99370050514517	-12310.278595760625	3532.415366672333	2.7451634327245933	2476.9161239869877	-161.6904321299777	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
841000	-12511.65574534759	-12308.969940385545	-202.68580496204592	-12308.969940385545	3458.4447154417308	3.1054494144954776	2667.5890621593476	-161.27342719058583	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
842000	-12510.796597168108	-12310.19039642587	-200.6062007422378	-12310.19039642587	3553.875648184228	3.1054494144954776	2461.079600168366	-161.33868681691052	0.23905832813669292	0.2688063034174692	0.2169163220503375	0.27521904639550043
843000	-12518.052042507652	-12315.541715421368	-202.5103270862838	-12315.541715421368	3469.123318803934	2.26257739569983	2857.1101784815833	-159.44634214746404	0.22949691604520134	0.2688063034174692	0.2264777341418291	0.27521904639550043
844000	-12521.174024429802	-12319.978853906725	-201.19517052307702	-12319.978853906725	3302.0585972144536	2.26257739569983	2492.5634965191034	-161.91178640332836	0.22949691604520134	0.2688063034174692	0.2264777341418291	0.27521904639550043
845000	-12519.253216383095	-12318.620946799858	-200.6322695832368	-12318.620946799858	3916.167937921226	2.26257739569983	2503.939171577146	-161.230620784657	0.22949691604520134	0.2688063034174692	0.2264777341418291	0.27521904639550043
846000	-12515.55399064068	-12315.765326071534	-199.78866456914577	-12315.765326071534	3591.530704835461	2.7565695654183955	2378.148191291223	-161.50918277368797	0.22949691604520134	0.2688063034174692	0.2264777341418291	0.27521904639550043
847000	-12512.120593802558	-12310.767880459036	-201.3527133435227	-12310.767880459036	3588.886062948557	2.7565695654183955	2361.2571955129943	-163.2491981533614	0.22949691604520134	0.2688063034174692	0.2264777341418291	0.27521904639550043
848000	-12513.689272808992	-12312.979282390961	-200.70999041803066	-12312.979282390961	3412.2374908255388	2.507938387153532	2155.385110805307	-164.8480214573713	0.22949691604520134	0.2815097563973177	0.21259608477959935	0.2763972427778817
849000	-12514.268887408256	-12315.201905059675	-199.0669823485801	-12315.201905059675	3366.2470918839526	2.507938387153532	2367.017981288034	-160.99595978437156	0.24641880681521394	0.2712317947073397	0.21259608477959935	0.2697533136978471
850000	-12508.901139106294	-12307.239965784529	-201.66117332176546	-12307.239965784529	3423.124679341235	2.507938387153532	1875.1010541519586	-168.73995871882386	0.23471451971678614	0.2712317947073397	0.21259608477959935	0.2814576007962749
851000	-12514.741159359719	-12312.880299674825	-201.86085968489348	-12312.880299674825	3706.5902012772185	2.507938387153532	2063.142112722825	-166.9646226072522	0.23471451971678614	0.2712317947073397	0.21259608477959935	0.2814576007962749
852000	-12513.028864726217	-12314.003978317243	-199.0248864089728	-12314.003978317243	3336.7371930180975	2.507938387153532	2128.11548514234	-163.4482189531627	0.23471451971678614	0.2712317947073397	0.21259608477959935	0.2814576007962749
853000	-12511.866636972098	-12311.309554788699	-200.55708218339913	-12311.309554788699	3369.5165604515	2.7184743404729645	2429.607296120537	-161.75579466989097	0.23471451971678614	0.2712317947073397	0.21259608477959935	0.2814576007962749
854000	-12510.807232196423	-12312.29344664588	-198.5137855505439	-12312.29344664588	3387.2722946078648	2.7184743404729645	2490.123493038364	-159.08297942744178	0.23733808429281936	0.2686082301313065	0.21479566302499722	0.279258022550877
855000	-12510.955325040479	-12307.593540955208	-203.36178408527127	-12307.593540955208	3586.866002090704	2.7184743404729645	2165.62340165517	-167.3142066751072	0.23733808429281936	0.2686082301313065	0.21479566302499722	0.279258022550877
856000	-12511.39218143211	-12308.498771923267	-202.8934095088418	-12308.498771923267	3455.705166744128	2.7184743404729645	1830.3778694573698	-170.36479139608122	0.23733808429281936	0.2686082301313065	0.21479566302499722	0.279258022550877
857000	-12513.045263573735	-12313.947373404451	-199.09789016928283	-12313.947373404451	3456.5348198909287	2.7184743404729645	2517.43276719068	-159.38319304377086	0.23733808429281936	0.2686082301313065	0.21479566302499722	0.279258022550877
858000	-12512.106167561671	-12307.537790629445	-204.56837693222576	-12307.537790629445	3595.7475225919698	2.7184743404729645	3292.0563133670703	-156.841854322726	0.23733808429281936	0.2686082301313065	0.21479566302499722	0.279258022550877
859000	-12515.963200105452	-12311.820996619655	-204.1422034857972	-12311.820996619655	3337.449235677352	2.8459123465088623	2352.046332208891	-166.10215850065086	0.23733808429281936	0.2590860261667863	0.22431786698951744	0.279258022550877
860000	-12513.044932309967	-12313.324038659195	-199.72089365077233	-12313.324038659195	3440.6583677010185	2.8459123465088623	2341.756380333057	-161.7880888306792	0.2388696749800667	0.2590860261667863	0.22431786698951744	0.27772643186362966
861000	-12512.391093593016	-12310.612162656855	-201.77893093616223	-12310.612162656855	3301.7733762817384	2.8459123465088623	1967.9964701772049	-167.75587159798528	0.2388696749800667	0.2590860261667863	0.22431786698951744	0.27772643186362966
862000	-12511.076197029182	-12308.150920099697	-202.9252769294845	-12308.150920099697	3485.424129558497	2.8459123465088623	2608.8368297076954	-162.2147444227174	0.2388696749800667	0.2590860261667863	0.22431786698951744	0.27772643186362966
863000	-12514.039376068371	-12311.338432951474	-202.70094311689795	-12311.338432951474	3282.6661258796516	2.8459123465088623	1848.8023677136257	-169.93167796827933	0.2388696749800667	0.25799872435717797	0.22540516879912575	0.27772643186362966
864000	-12514.292697719371	-12312.824222607635	-201.46847511173596	-12312.824222607635	3383.5065735535945	2.8459123465088623	2472.128972943409	-162.1783076762284	0.2388696749800667	0.25799872435717797	0.22540516879912575	0.27772643186362966
865000	-12513.745494439305	-12311.801842698042	-201.94365174126403	-12311.801842698042	3587.7902201447373	2.8459123465088623	2190.8231833384584	-165.58613653399863	0.2388696749800667	0.25799872435717797	0.22540516879912575	0.27772643186362966
866000	-12510.969385405746	-12311.595670372832	-199.37371503291354	-12311.595670372832	3582.9329510329485	2.8459123465088623	1805.4902948564823	-167.06103942837782	0.2388696749800667	0.25799872435717797	0.22540516879912575	0.27772643186362966
867000	-12515.101223658641	-12313.860267875214	-201.24095578342715	-12313.860267875214	3581.69115193028	2.8459123465088623	2100.1195990941087	-165.83233664894362	0.2388696749800667	0.25799872435717797	0.22540516879912575	0.27772643186362966
868000	-12510.861336680231	-12309.729650006484	-201.13168667374794	-12309.729650006484	3467.0578243706464	2.8459123465088623	1998.3165832298068	-166.79028998345203	0.24181590959923335	0.2550524897380113	0.22540516879912575	0.27772643186362966
869000	-12510.080860892062	-12307.97505971183	-202.10580118023057	-12307.97505971183	3581.775420405945	2.8459123465088623	2360.7717575572733	-163.97483611754342	0.24181590959923335	0.2550524897380113	0.22540516879912575	0.27772643186362966
870000	-12508.653925997733	-12308.535139072683	-200.1187869250495	-12308.535139072683	3343.9908563368776	2.8459123465088623	2314.032842763927	-162.47500780245113	0.23832415693209222	0.2550524897380113	0.22540516879912575	0.2812181845307708
871000	-12514.840588428506	-12313.364299343184	-201.4762890853223	-12313.364299343184	3560.042017970993	2.8459123465088623	2337.1303132112866	-163.59170258502562	0.24411328666990995	0.2522622792730021	0.22819537926413494	0.2754290547929531
872000	-12513.29437050874	-12314.459902302051	-198.8344682066883	-12314.459902302051	3452.156748268313	2.8459123465088623	2282.7335587309203	-161.5171639103917	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
873000	-12516.032178424464	-12311.588919888394	-204.44325853606918	-12311.588919888394	3452.6401174576367	2.8459123465088623	2988.4137548581098	-159.80247689349198	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
874000	-12511.167278917625	-12310.265045256427	-200.90223366119776	-12310.265045256427	3380.31013317627	2.8459123465088623	1936.1402042449743	-167.2138933855898	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
875000	-12513.37604189527	-12311.596263088617	-201.7797788066535	-12311.596263088617	3426.4103887175065	2.824248982403339	2034.3973869788556	-167.0677054137493	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
876000	-12516.544239532297	-12312.013417876586	-204.53082165571152	-12312.013417876586	3567.172041554919	2.824248982403339	2725.4593650028055	-162.61861551842824	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
877000	-12512.49942171157	-12311.236978238852	-201.26244347271813	-12311.236978238852	3621.540898258497	2.824248982403339	2788.6746333790024	-158.69538449325793	0.24551746036995642	0.2522622792730021	0.22819537926413494	0.2740248810929066
878000	-12514.193877142854	-12315.946982917785	-198.246894225068	-12315.946982917785	3190.294960531588	2.824248982403339	2252.091053986682	-161.25724126574585	0.24277217734796083	0.25500756229499766	0.2202214848163187	0.28199877554072283
879000	-12510.830964951192	-12310.848654571826	-199.98231037936517	-12310.848654571826	3290.650785990154	2.824248982403339	2419.457912972449	-161.24802130367385	0.24277217734796083	0.25500756229499766	0.2202214848163187	0.28199877554072283
880000	-12517.374337182337	-12316.093352484237	-201.28098469810084	-12316.093352484237	3403.9727246590555	2.824248982403339	2646.0392980965175	-160.19225656992327	0.24277217734796083	0.25500756229499766	0.2202214848163187	0.28199877554072283
881000	-12513.58409756895	-12315.746907157225	-197.83719041172552	-12315.746907157225	3245.521780128831	2.824248982403339	2261.3269526287568	-160.75112674624165	0.2285875983431312	0.2625242901643088	0.2268893359518372	0.28199877554072283
882000	-12510.424967206982	-12310.869584735217	-199.55538247176477	-12310.869584735217	3271.773279187996	2.824248982403339	2495.8147891268673	-160.02676361934675	0.2285875983431312	0.2625242901643088	0.2268893359518372	0.28199877554072283
883000	-12510.604586278501	-12308.821852169931	-201.7827341085706	-12308.821852169931	3338.750119362213	2.501179942667655	2622.9004530738666	-161.05382053964837	0.2285875983431312	0.2625242901643088	0.2268893359518372	0.28199877554072283
884000	-12513.057802576146	-12312.299908753748	-200.7578938223972	-12312.299908753748	3383.51939170588	2.501179942667655	2281.7942095386393	-163.57796818312244	0.2285875983431312	0.2625242901643088	0.2268893359518372	0.28199877554072283
885000	-12512.440315991878	-12313.388116469632	-199.0521995222466	-12313.388116469632	3288.020591592066	2.501179942667655	2366.7278699651797	-160.9867564534982	0.2424415027315462	0.2625242901643088	0.2130354315634222	0.28199877554072283
886000	-12514.527508821504	-12312.02951673407	-202.49799208743417	-12312.02951673407	3318.7585646151038	2.501179942667655	2882.9976318226377	-159.0745023808932	0.2424415027315462	0.2625242901643088	0.2130354315634222	0.28199877554072283
887000	-12516.096509494479	-12315.6285132942	-200.4679962002799	-12315.6285132942	3701.415833155717	2.501179942667655	2252.2718443176504	-163.5961866388091	0.2424415027315462	0.2625242901643088	0.2130354315634222	0.28199877554072283
888000	-12510.584987211656	-12309.063381673805	-201.5216055378509	-12309.063381673805	3507.071978006087	2.501179942667655	1996.1113414201423	-167.33093207756832	0.2424415027315462	0.2625242901643088	0.2130354315634222	0.28199877554072283
889000	-12509.295627297748	-12308.970664139997	-200.32496315775143	-12308.970664139997	3520.8932872730643	2.501179942667655	2027.2167615767455	-165.80792728402423	0.2424415027315462	0.27185842823755385	0.2130354315634222	0.27266463746747777
890000	-12513.24974235361	-12312.687686319328	-200.56205603428106	-12312.687686319328	3436.3441851058715	2.501179942667655	2824.0618839055023	-157.7483716275413	0.2424415027315462	0.266452301991545	0.21844155780943106	0.27266463746747777
891000	-12520.736742680394	-12318.896618749293	-201.84012393110146	-12318.896618749293	3322.287974736358	2.501179942667655	2329.1076339375545	-164.16674614221978	0.2424415027315462	0.266452301991545	0.21844155780943106	0.27266463746747777
892000	-12515.702085289526	-12313.516766623829	-202.18531866569654	-12313.516766623829	3575.5200671367634	2.501179942667655	2596.2113601612336	-161.73342128600146	0.2424415027315462	0.266452301991545	0.21844155780943106	0.27266463746747777
