#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5357	-12277.545260287025	-12475.38642686739	-12277.545260287025	-197.84116658036544	-12277.545260287025	3800.330101411852	2.6976960641849	2351.044302718713	-159.1616792752117	0.42668119066173055	2.0071220773477592E-5	1.00531240270488E-10	0.44471994898131373	0.24168976435307124	0.2659417782684345	0.21726752524894544	0.27510093212954884
5358	-12277.533883107766	-12477.68385835953	-12277.533883107766	-200.14997525176454	-12277.533883107766	4041.272116043881	2.6936968737549627	2406.012938752387	-160.76669041159118	0.4629989392864253	1.8996374388550756E-5	6.344089541444823E-11	0.37801775648162783	0.23748917391810617	0.26491553445348437	0.2193938975834695	0.27820139404494004
5359	-12277.529218556989	-12475.9154548221	-12277.52921855699	-198.38623626510977	-12277.52921855699	4131.281816206271	2.6690116054850597	2084.679086931283	-162.661835763783	0.3836052113260496	1.964933025362484E-5	6.881511772532144E-11	0.37773313700163147	0.23995899230825435	0.26377288459556764	0.21790710226849005	0.278361020827688
5360	-12277.528498968952	-12477.434002073816	-12277.528498968952	-199.90550310486464	-12277.528498968952	4190.444573504002	2.5957676899656845	2209.121746963079	-162.8503962317703	0.3983918307003651	1.937443432347468E-5	7.058092126101331E-11	0.4064335589966826	0.2400744638808798	0.2668752955256848	0.2186450339941234	0.27440520659931206
5361	-12277.518391455826	-12477.52739299031	-12277.518391455826	-200.0090015344843	-12277.518391455826	4287.218946096253	2.5957676899656845	2009.8086454155584	-165.1099595080418	0.3801555149715741	1.9367923891925627E-5	5.5640415792232705E-11	0.36191031563972204	0.24252475156064507	0.2668752955256848	0.21561533069213537	0.27498462222153486
5362	-12277.517406992452	-12475.18463633556	-12277.517406992452	-197.66722934310806	-12277.517406992452	3072.463930954848	2.7675239486336976	2379.5196991249945	-158.80906361143107	0.38836930321627433	2.1989354693221065E-5	6.826800471634742E-11	0.3505110299226203	0.2393086905730277	0.2681150532434589	0.215181788289836	0.2773944678936774
5363	-12277.515731365205	-12477.795978939983	-12277.515731365205	-200.280247574777	-12277.515731365205	4127.945996610351	2.6936968737549627	2180.020450637087	-163.3521293846312	0.43620873995688875	1.9031951851317805E-5	5.025089054606265E-11	0.34647609556559544	0.23808764333093055	0.26491553445348437	0.2193938975834695	0.27760292463211567
5364	-12277.515491119239	-12476.894972120383	-12277.515491119239	-199.3794810011432	-12277.515491119239	4016.8687190323167	2.6976960641849	2514.422448822508	-158.96243820529534	0.4367932954363815	1.9265648179988706E-5	6.998010202626865E-11	0.39768282149222794	0.23803876376454094	0.2659417782684345	0.21781806392208455	0.27820139404494004
5365	-12277.51365919626	-12475.077737705567	-12277.51365919626	-197.56407850930825	-12277.51365919626	3687.0460504488306	2.7122209156600916	2393.5491419094105	-158.57230794035763	0.39041552071939284	2.1442407379960632E-5	6.767209593074126E-11	0.3685798155768646	0.23776655776670522	0.2669905435326469	0.21892786869904066	0.2763150300016073
5366	-12277.51361906647	-12475.964241878028	-12277.51361906647	-198.4506228115568	-12277.51361906647	3117.3740169913553	2.7675239486336976	2294.951586624383	-160.4278562401173	0.4005484047341187	2.1929495098058538E-5	6.855371892163063E-11	0.35322147971053003	0.2393086905730277	0.2681150532434589	0.215181788289836	0.2773944678936774
5367	-12277.512547275883	-12476.94365964485	-12277.512547275883	-199.43111236896675	-12277.512547275883	4111.134613695117	2.6976960641849	2592.1779210974746	-158.26021887354418	0.4222006518276222	1.905301193096689E-5	6.667275850204164E-11	0.37972955863985	0.24352562014232776	0.2659417782684345	0.21781806392208455	0.2727145376671532
5368	-12277.506392608739	-12476.05757922658	-12277.506392608739	-198.5511866178423	-12277.506392608739	3251.6991782045184	2.7675239486336976	2259.077427443091	-160.78547688668908	0.43203386784939984	2.1434591188544593E-5	8.025269241655122E-11	0.38270131893558673	0.2393086905730277	0.2681150532434589	0.21854020342506048	0.2740360527584529
5369	-12277.49962569748	-12476.067199297686	-12277.499625697481	-198.5675736002042	-12277.499625697481	3100.2369383097157	2.7675239486336976	2444.315872680722	-158.97714794329278	0.40362883257086063	2.15295165505393E-5	7.390652465714976E-11	0.37590691291289613	0.2407012795073189	0.2681150532434589	0.215181788289836	0.2760018789593862
5370	-12277.497391409675	-12478.876303261979	-12277.497391409675	-201.3789118523034	-12277.497391409675	4181.308317841372	2.6488961844647023	1861.5356173070795	-167.81294306836446	0.4350214117278317	1.895372323387159E-5	6.958795391705467E-11	0.3838659421811664	0.24197749287160375	0.26377288459556764	0.21588860170514065	0.278361020827688
5371	-12277.496114082962	-12478.919325168588	-12277.496114082962	-201.4232110856269	-12277.496114082962	4076.8092313968446	2.6927923997528485	2974.8431221197407	-156.26746747210237	0.4286024442986099	1.9268493981845303E-5	5.423764624095516E-11	0.34120819964368515	0.23803876376454094	0.2659417782684345	0.21965138283514518	0.27636807513187944
5372	-12277.491372906868	-12479.144204066573	-12277.491372906868	-201.65283115970527	-12277.491372906868	4273.503750158578	2.6488961844647023	2883.8469346552924	-157.53674402171941	0.4063833143252358	1.9048609051750095E-5	8.699639583621494E-11	0.415302776277208	0.23995899230825435	0.26377288459556764	0.21790710226849005	0.278361020827688
5373	-12277.483493913844	-12475.0201863464	-12277.483493913844	-197.5366924325569	-12277.483493913844	3967.786646431378	2.6976960641849	1913.4320989919884	-163.2317220255295	0.48326778520253083	1.9776833045953682E-5	9.146878736387731E-11	0.42159559502885247	0.23950232848564978	0.26919112235017	0.2152805265462673	0.2760260226179129
5374	-12277.481903539157	-12476.098696642373	-12277.481903539156	-198.6167931032171	-12277.481903539156	4677.212826197096	2.6925623393091573	2335.1317596506765	-160.2011508305028	0.40092663757811675	1.882633852554899E-5	7.890026017869284E-11	0.4045206685087356	0.238961593101117	0.2672609375298667	0.21684270128414998	0.2769347680848664
5375	-12277.481202425257	-12476.920474660496	-12277.481202425257	-199.43927223523863	-12277.481202425257	3989.696203134179	2.6575393915453165	2342.7904170519328	-160.9200556598264	0.41070648553275557	1.9360010055835665E-5	9.2475420215915E-11	0.43795467231527574	0.24160214535418556	0.2659417782684345	0.21781806392208455	0.2746380124552954
5376	-12277.47924581641	-12478.066463723888	-12277.47924581641	-200.5872179074773	-12277.47924581641	4305.2579664820105	2.5957676899656845	2350.0902848062715	-162.05517425299365	0.39998556234386023	1.9057032609934607E-5	7.339400073439627E-11	0.4121796088541803	0.2400744638808798	0.2665211151394533	0.21899921438035488	0.27440520659931206
5377	-12277.473502233246	-12476.363149058861	-12277.473502233244	-198.88964682561743	-12277.473502233244	3822.425210795124	2.706555970750559	2241.9460967502264	-161.7556697173549	0.3202596826960716	2.0140928455353324E-5	5.2453116194998504E-11	0.343998538592864	0.2415121602197109	0.26765574867952324	0.21434732871254983	0.276484762388216
5378	-12277.471540427136	-12476.105057222767	-12277.471540427136	-198.63351679563215	-12277.471540427136	4097.176763416409	2.6976960641849	1915.511163096756	-164.39374832196512	0.45905448492522066	1.931079147498705E-5	8.44936078376906E-11	0.4148959064202969	0.23865968606165744	0.2669338204353707	0.21781806392208455	0.27658842958088736
5379	-12277.469709683113	-12477.156262246353	-12277.469709683113	-199.68655256323984	-12277.469709683113	4147.663881753168	2.6927923997528485	2594.19101391914	-158.70605496268317	0.3668881994405107	1.9143453497663853E-5	6.004157421848341E-11	0.36029738975969544	0.23803876376454094	0.2659417782684345	0.21965138283514518	0.27636807513187944
5380	-12277.467721253211	-12476.991909164191	-12277.467721253211	-199.52418791098077	-12277.467721253211	4086.8105644503385	2.5957676899656845	2472.990868282592	-159.66227533707428	0.41342289620968914	1.9490688332524566E-5	7.163456749877721E-11	0.4010018559200285	0.24302804698938504	0.2676179348504119	0.21494881156089107	0.27440520659931206
5381	-12277.46751727482	-12478.209715883917	-12277.46751727482	-200.742198609098	-12277.46751727482	3588.828026830989	2.7122209156600916	2865.897056245255	-156.83641798956828	0.3936393857720496	2.0603979074136346E-5	6.179295550592908E-11	0.37300479667859243	0.24216670922953076	0.2661893148319532	0.2145122931464566	0.27713168279205946
5382	-12277.467359961705	-12476.391015060735	-12277.467359961705	-198.92365509903038	-12277.467359961705	4160.237175841842	2.6976960641849	2030.5572156647117	-163.58253333105472	0.42981886654928625	1.9252536116449057E-5	1.0394128900292282E-10	0.46259901255708974	0.24283071316521937	0.2648008294562864	0.21726752524894544	0.27510093212954884
5383	-12277.467208245438	-12476.709668521087	-12277.467208245438	-199.24246027564965	-12277.467208245438	4052.1294253442966	2.6575393915453165	2505.991574431328	-159.10885851393124	0.3883538962969051	1.9530984167640586E-5	7.787614242648719E-11	0.40760651141855125	0.24160214535418556	0.2659417782684345	0.21781806392208455	0.2746380124552954
5384	-12277.464251699386	-12475.135102393475	-12277.464251699386	-197.67085069408904	-12277.464251699386	4011.5654974963745	2.6936968737549627	2159.194329164653	-161.05771222701782	0.4099839461894518	1.971169515249028E-5	6.588530992342554E-11	0.3668472686643509	0.23748917391810617	0.2693696817736322	0.21879309495884616	0.2743480493494156
5385	-12277.457097362523	-12474.59401627399	-12277.457097362525	-197.13691891146442	-12277.457097362525	3866.7152067499496	2.6936968737549627	1940.6247592419463	-162.851969813398	0.4001744524147563	2.0354579755139175E-5	8.481389295043624E-11	0.39742540074065924	0.23748917391810617	0.2702738322281402	0.21879309495884616	0.27344389889490756
5386	-12277.456134803455	-12477.579575658328	-12277.456134803453	-200.12344085487442	-12277.456134803453	4103.854846579085	2.6976960641849	2089.6412266049415	-164.13249011233808	0.43813367040368	1.889661841398264E-5	6.936111731323885E-11	0.3914944896944491	0.23950232848564978	0.26821661741234765	0.22045067410514713	0.27183037999685544
5387	-12277.454863223813	-12476.775624498066	-12277.454863223813	-199.3207612742542	-12277.454863223813	4073.6346482652984	2.6976960641849	2418.988737195235	-160.07568135172366	0.3887839382001993	1.8740739714666023E-5	7.250463625060368E-11	0.402727371351964	0.24279514155859153	0.26569648485498887	0.21548235096850668	0.2760260226179129
5388	-12277.454019724362	-12476.74900305741	-12277.454019724362	-199.29498333304747	-12277.454019724362	3156.8593012833544	2.7675239486336976	2513.6778313036984	-158.8736598183011	0.4330893589794592	2.1892723051557158E-5	7.436097986964109E-11	0.3728352777741502	0.24398863501017945	0.2681150532434589	0.215181788289836	0.27271452345652564
5389	-12277.453725037849	-12475.922392563185	-12277.45372503785	-198.46866752533393	-12277.45372503785	3612.3142162463087	2.706555970750559	2339.4788215109315	-160.12773560134156	0.36812642970746734	2.025625013342423E-5	5.955680859313565E-11	0.36609017238203273	0.2415121602197109	0.26701851054973924	0.2143376464384904	0.27713168279205946
5390	-12277.453585938758	-12477.675319426013	-12277.453585938758	-200.22173348725568	-12277.453585938758	3855.646157795833	2.6936968737549627	2349.396239982142	-161.55016686758916	0.42958595783979986	1.9827912648858036E-5	7.503003473111543E-11	0.3961513476305875	0.24055005643255076	0.26204398202109724	0.2193938975834695	0.27801206396288264
5391	-12277.453410362177	-12476.490232418819	-12277.453410362179	-199.03682205663964	-12277.453410362179	4070.8859529433166	2.6976960641849	1963.1346489069285	-164.54960762325612	0.3907299651153914	1.9231446007068723E-5	5.6484331632580494E-11	0.3517849755743982	0.24352562014232776	0.2659417782684345	0.21781806392208455	0.2727145376671532
5392	-12277.450634883035	-12477.044316366633	-12277.450634883035	-199.5936814835993	-12277.450634883035	4265.466361165598	2.5957676899656845	2268.4199771639182	-161.8818825746906	0.4083617820902721	1.9282125341921686E-5	6.862058731758303E-11	0.40040271360421154	0.24302804698938504	0.2668752955256848	0.21569145088561817	0.27440520659931206
5393	-12277.450190598256	-12478.32272529243	-12277.450190598256	-200.87253469417416	-12277.450190598256	4018.2668984942093	2.6936968737549627	2346.8497882119736	-162.29302244185772	0.41194014910390975	1.9230843605667937E-5	8.237699288957284E-11	0.42381335593929853	0.23658352538717553	0.26605710719751907	0.2193938975834695	0.27796546983183607
5394	-12277.448413169606	-12475.580320697738	-12277.448413169606	-198.13190752813216	-12277.448413169606	3888.9512369363038	2.6936968737549627	1914.210888761026	-164.06444688301315	0.41624759173849113	2.010934826646502E-5	6.73870779400282E-11	0.37093193266817265	0.23748917391810617	0.2693696817736322	0.21879309495884616	0.2743480493494156
5395	-12277.44547100949	-12475.72731649676	-12277.44547100949	-198.2818454872686	-12277.44547100949	4580.050825896489	2.6925623393091573	2470.791682145139	-158.53545503363787	0.3794049189895761	1.9056782907528048E-5	7.70343856548594E-11	0.39852185753407865	0.24018048301330186	0.26735572549771636	0.2155290234041155	0.2769347680848664
5396	-12277.435827328607	-12475.930387342198	-12277.435827328607	-198.49456001359076	-12277.435827328607	4557.144625744702	2.6925623393091573	1967.1855559437035	-164.1159407738281	0.3520566327385532	1.8727373519620685E-5	6.86643819544825E-11	0.3860931028563604	0.24018048301330186	0.2672609375298667	0.21562381137196512	0.2769347680848664
5397	-12277.43208352257	-12476.112660405031	-12277.432083522572	-198.6805768824605	-12277.432083522572	4045.5507224346384	2.72005457187351	2366.818627983474	-159.9417029501029	0.3963920963045181	1.973320486753866E-5	6.474389380558282E-11	0.361758870324136	0.23701299956956126	0.2661631221556062	0.2185216220589227	0.27830225621590987
5398	-12277.42869873299	-12473.864403835969	-12277.42869873299	-196.43570510297758	-12277.42869873299	3868.000074505151	2.6976960641849	2119.7684581548274	-160.50193754781648	0.340272495258494	2.006312379246618E-5	6.543114115832526E-11	0.36825903473323174	0.24113922567993212	0.2686374985287046	0.21512234366181449	0.27510093212954884
5399	-12277.428437404624	-12474.213560079927	-12277.428437404624	-196.78512267530203	-12277.428437404624	3289.0645306323113	2.6878781941487517	2454.372563362217	-157.3848797071836	0.33498882523466367	2.1709551702178223E-5	5.4699135889389545E-11	0.32755592596725724	0.23720109417526727	0.2698098706894433	0.21537643723467903	0.27761259790061044
5400	-12277.425069245382	-12477.596120141794	-12277.425069245382	-200.17105089641217	-12277.425069245382	3763.7368634680465	2.6487665964394957	1770.460269481741	-168.00703814920806	0.32026256437525685	2.023782317883318E-5	5.456529794452032E-11	0.3512084451303041	0.2394778007653355	0.2686424073958595	0.21492704284992875	0.2769527489888763
5401	-12277.42063863546	-12476.128120114578	-12277.42063863546	-198.70748147911752	-12277.42063863546	3468.6089098668567	2.7122209156600916	2034.5208538673883	-163.4352042447231	0.398785124930989	2.119260819886885E-5	6.254641611878861E-11	0.35880957232633215	0.24216670922953076	0.2661893148319532	0.2145122931464566	0.27713168279205946
5402	-12277.416877915635	-12476.435457510943	-12277.416877915635	-199.0185795953076	-12277.416877915635	3124.632578282743	2.7675239486336976	2507.299668424223	-158.62420822134038	0.4438140813300706	2.169150050054455E-5	1.0367545648117719E-10	0.42574337545326274	0.2393086905730277	0.2681150532434589	0.215181788289836	0.2773944678936774
5403	-12277.412999396745	-12477.949102291472	-12277.412999396745	-200.53610289472675	-12277.412999396745	3235.3879990930527	2.7206699113432595	2909.7572032279754	-156.0973195834896	0.4139259095452536	2.1789522250713772E-5	5.445274702476809E-11	0.3309687609447994	0.2365076084563123	0.2681150532434589	0.2163389168029381	0.27903842149729063
5404	-12277.412753180975	-12476.55108080928	-12277.412753180975	-199.13832762830577	-12277.412753180975	4021.7196528880677	2.6575393915453165	2305.1250337985166	-161.32905809186835	0.32870791297004104	1.9463405213348E-5	5.44393421581525E-11	0.34541197405217255	0.24160214535418556	0.2671223956885224	0.21937340895972152	0.27190204999757045
5405	-12277.4096922314	-12476.017686430698	-12277.4096922314	-198.60799419929765	-12277.4096922314	4127.98104586479	2.6976960641849	2109.666267310056	-162.44993531610143	0.42657260260848595	1.8947514510320938E-5	7.623815126755696E-11	0.4107293655965628	0.24083469512948175	0.2644548142570601	0.21781806392208455	0.27689242669137365
5406	-12277.40736379958	-12475.123282207265	-12277.40736379958	-197.7159184076838	-12277.40736379958	3901.845340786092	2.6976960641849	1857.9981931198918	-164.56643429612157	0.33122657836661873	2.0376133883662043E-5	6.614334039292708E-11	0.3663792537231766	0.2385233861232836	0.2712533380853531	0.21512234366181449	0.27510093212954884
5407	-12277.406493103446	-12476.462190042677	-12277.406493103446	-199.05569693923036	-12277.406493103446	4086.51166182623	2.6976960641849	2067.0728836566664	-163.24641115188953	0.4531317278206972	1.8941441975824287E-5	7.271104994187323E-11	0.40003897242095166	0.23950232848564978	0.26402097479129016	0.22045067410514713	0.2760260226179129
5408	-12277.404244052961	-12476.28019594041	-12277.404244052961	-198.87595188744854	-12277.404244052961	3374.0483767661076	2.7430352090676737	2022.5157877862976	-163.72805424427813	0.39619246145134096	2.1015701531796418E-5	7.375305955565433E-11	0.371705934389534	0.24216113168830672	0.26596310564124837	0.21232934717455698	0.27954641549588793
5409	-12277.401909318807	-12475.130179413743	-12277.401909318807	-197.72827009493614	-12277.401909318807	3831.8314067835126	2.6927923997528485	2238.879729786368	-160.3981086484803	0.37950486217111196	2.005918918837302E-5	6.848070636937744E-11	0.37691824447118544	0.23803876376454094	0.2659417782684345	0.21990019083660411	0.2761192671304205
5410	-12277.401614029897	-12478.112569835657	-12277.401614029897	-200.71095580576025	-12277.401614029897	3976.167122976667	2.6936968737549627	2386.947858740871	-161.69375016001203	0.4172876617009387	1.9292926106637722E-5	7.124993457614033E-11	0.3985112760082542	0.2357164373307584	0.2668776011228896	0.2193938975834695	0.27801206396288264
5411	-12277.401526998796	-12476.14706691547	-12277.401526998796	-198.74553991667392	-12277.401526998796	4057.485687767119	2.6976960641849	2006.0198756412929	-163.72670432087094	0.412341411273745	1.9521611713925965E-5	6.753325838288314E-11	0.38792437045908207	0.24083469512948175	0.2644548142570601	0.21781806392208455	0.27689242669137365
5412	-12277.396209415749	-12475.357725013477	-12277.396209415749	-197.96151559772764	-12277.396209415749	4075.5524310528326	2.6976960641849	2076.867312624837	-162.19218085777126	0.4143948001956891	1.963105698244285E-5	7.457982894182099E-11	0.3986035272754232	0.23803876376454094	0.2681613883953331	0.21717232627633426	0.2766275215637917
5413	-12277.395051656387	-12476.802440630569	-12277.395051656387	-199.40738897418046	-12277.395051656387	3932.280038899484	2.6976960641849	1949.194902454697	-165.0258149925986	0.4015244315141879	1.95374510610851E-5	5.042758210006602E-11	0.33836728632000995	0.23758399831333607	0.26670595347964654	0.2190825266432257	0.2766275215637917
5414	-12277.39285873734	-12476.12593739437	-12277.392858737341	-198.7330786570285	-12277.392858737341	3939.4213041062353	2.6976960641849	2430.139716815491	-159.495718520082	0.35666987452181187	1.989600749432574E-5	6.737362914701308E-11	0.3782836632640893	0.24088466428061245	0.2686288894140172	0.21538551417582158	0.27510093212954884
5415	-12277.390009883511	-12476.267671151954	-12277.390009883511	-198.87766126844275	-12277.390009883511	3195.3867925580644	2.7206699113432595	2363.527416194546	-160.24005127216893	0.3787385095852921	2.18930297093389E-5	4.731191941958797E-11	0.3079846345606519	0.24110297910388215	0.2657143975007226	0.2163389168029381	0.27684370659245705
5416	-12277.389574902778	-12477.880167523392	-12277.389574902778	-200.4905926206135	-12277.389574902778	3997.360439380752	2.6575393915453165	2467.857323485101	-160.79736299528648	0.3768807706427244	1.910812074979233E-5	6.208659075542971E-11	0.3711040931983622	0.24160214535418556	0.2643864332307975	0.21937340895972152	0.2746380124552954
5417	-12277.386972732902	-12478.133140115991	-12277.386972732904	-200.746167383088	-12277.386972732904	4023.9319992068085	2.6976960641849	2596.1714187556354	-159.61175481705388	0.40134336690488026	1.879681995710274E-5	5.956326892893971E-11	0.3678214683207704	0.24090353927473054	0.26670595347964654	0.2190825266432257	0.2733079806023972
5418	-12277.381953992961	-12474.100296727267	-12277.381953992961	-196.71834273430562	-12277.381953992961	3765.877500706183	2.6927923997528485	2220.618210079827	-159.46677551506946	0.40911659632574676	2.078760443646087E-5	9.07899375282092E-11	0.41579577978466453	0.23803876376454094	0.2659417782684345	0.21990019083660411	0.2761192671304205
5419	-12277.381252578167	-12475.779635680829	-12277.381252578167	-198.398383102662	-12277.381252578167	3185.848049778667	2.765594414875868	2544.183215638698	-157.8504412827511	0.38249581974442376	2.1643059055028113E-5	5.991469057710071E-11	0.33359977324296675	0.2393086905730277	0.2694936156602631	0.21374043575218477	0.2774572580145245
5420	-12277.380457955856	-12474.822722938829	-12277.380457955855	-197.44226498297368	-12277.380457955855	3908.9817296206443	2.6936968737549627	2476.2003753373233	-157.45502510039782	0.42839157213324064	2.0321720845014604E-5	8.133203578429091E-11	0.39051659801535654	0.23748917391810617	0.2702738322281402	0.21879309495884616	0.27344389889490756
5421	-12277.37996619773	-12476.429494377593	-12277.379966197728	-199.04952817986424	-12277.379966197728	3996.8670998521734	2.6575393915453165	2285.114649961525	-161.36820443020576	0.3490192955860324	1.9368231360968332E-5	6.016536758887183E-11	0.3643888805545635	0.24160214535418556	0.2643864332307975	0.21937340895972152	0.2746380124552954
5422	-12277.378541923934	-12474.89920805922	-12277.378541923934	-197.52066613528612	-12277.378541923934	3204.5877262403455	2.7206699113432595	2459.8687195671296	-157.87975862208378	0.37882489536841885	2.223791333135479E-5	5.770561580112046E-11	0.32574871807863937	0.2393086905730277	0.2681150532434589	0.2171325232237204	0.27544373295979296
5423	-12277.377318781817	-12476.049029773269	-12277.377318781817	-198.67171099145236	-12277.377318781817	4093.534798111154	2.6575393915453165	2396.1006437447904	-159.5994388378013	0.41008577331433804	1.9267091976523393E-5	8.93903541970584E-11	0.4323950513876479	0.24279013225823484	0.2659417782684345	0.21781806392208455	0.2734500255512461
5424	-12277.377070641825	-12476.033996626142	-12277.377070641825	-198.65692598431707	-12277.377070641825	3915.752529023753	2.734082551234811	2234.9139811277605	-161.4038893169667	0.36629225925229786	1.964028568710714E-5	6.541674570208056E-11	0.37797988905163	0.2380157084945696	0.266274243298413	0.2190825266432257	0.2766275215637917
5425	-12277.375643345304	-12476.972782807534	-12277.375643345304	-199.59713946223076	-12277.375643345304	4171.069220256541	2.6976960641849	2536.507975311974	-159.0528864917452	0.40919832439913917	1.9369068960434304E-5	9.174556831805729E-11	0.4363009163204259	0.24113922567993212	0.2682638906382292	0.21549595155228987	0.27510093212954884
5426	-12277.370190083682	-12478.206644362253	-12277.370190083684	-200.83645427856894	-12277.370190083684	4141.918281246813	2.6976960641849	2484.9596270264433	-160.93062076355935	0.3820719391792107	1.907130286459938E-5	6.175858581548322E-11	0.38371637048210505	0.241956457405058	0.26335015537669526	0.2204096868138238	0.27428370040442296
5427	-12277.369255044818	-12475.450353592521	-12277.369255044816	-198.08109854770626	-12277.369255044816	4254.796780686274	2.6575393915453165	2581.933344623304	-157.04507981183067	0.4185234560609654	1.9597641364762557E-5	9.944872645233165E-11	0.43317814132621485	0.2385384874556399	0.2690945198326507	0.21717128734361274	0.2751957053680967
5428	-12277.36864548612	-12477.272823291305	-12277.36864548612	-199.90417780518476	-12277.36864548612	3971.7614633074063	2.6976960641849	2305.075092070456	-161.69679856878324	0.4286115781724932	1.924903581447596E-5	8.25515894828275E-11	0.42352933854020625	0.2380157084945696	0.266274243298413	0.2190825266432257	0.2766275215637917
5429	-12277.368466213422	-12475.900403663938	-12277.368466213422	-198.5319374505158	-12277.368466213422	3275.849973885158	2.7206699113432595	2025.6199598207902	-163.4643695096227	0.36880922492863893	2.164996398210204E-5	4.427323761103423E-11	0.29597267098246444	0.2412655880390787	0.26874384591231504	0.2163389168029381	0.27365164924566815
