#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:HBV">
#                    <trait id="dateTrait.t:HBV" spec="beast.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:HBV" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" name="clock.rate">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
914000	-12494.72603740424	-12292.560008164668	-202.16602923957203	-12292.560008164668	3716.8277219732377	2.6173122369667925	2252.1902459897783	-165.46897827705016	0.20425974970802188	1.903177356515399E-5	1.514619499286507E-11	0.20049617988629015	0.2369608542195829	0.266400998779335	0.21653177217806654	0.2801063748230154
915000	-12497.91872839992	-12295.348242200564	-202.570486199357	-12295.348242200564	3749.6815585365257	2.6173122369667925	2779.138971140234	-160.444479173707	0.19438574972153455	1.934527634616298E-5	1.7385590694698827E-11	0.20881545537763666	0.2369608542195829	0.266400998779335	0.21653177217806654	0.2801063748230154
916000	-12488.029389841488	-12286.225802965162	-201.80358687632454	-12286.225802965162	3688.6147575353043	2.6173122369667925	2340.5199155663754	-163.6816109954762	0.31847120270507057	1.854522973969543E-5	4.9101119615957584E-11	0.3423083053078854	0.2369608542195829	0.266400998779335	0.21653177217806654	0.2801063748230154
917000	-12499.370045905307	-12298.68111672111	-200.6889291841969	-12298.68111672111	3417.8904887545327	2.6173122369667925	2389.9985801283306	-161.85296630859054	0.36858112973658985	1.9923133297936666E-5	6.834551001601676E-11	0.38008935315863474	0.2369608542195829	0.266400998779335	0.21653177217806654	0.2801063748230154
918000	-12494.991538051956	-12294.055967771683	-200.93557028027294	-12294.055967771683	3452.752276127246	2.5447039077714404	1899.7910358454371	-167.37281669774111	0.33882235884993445	1.9213534479081792E-5	4.12239035043761E-11	0.31085253406058816	0.2369608542195829	0.2712562439956515	0.21653177217806654	0.2752511296066989
919000	-12497.681935903978	-12295.354069349245	-202.3278665547339	-12295.354069349245	3377.1904554929206	2.5447039077714404	2707.2945127463727	-160.7874676995635	0.23331179283070141	1.9847171313350585E-5	2.1492846303610996E-11	0.2317555011001083	0.2369608542195829	0.2712562439956515	0.21653177217806654	0.2752511296066989
920000	-12491.49061433751	-12288.309384052514	-203.1812302849956	-12288.309384052514	3598.2801233518926	2.5447039077714404	2455.0536124350065	-164.05002283302227	0.2808931599795271	2.0101052351926928E-5	3.615268725897488E-11	0.29690441211318647	0.2369608542195829	0.2712562439956515	0.21653177217806654	0.2752511296066989
921000	-12494.445289314606	-12293.09041629657	-201.3548730180359	-12293.09041629657	3622.5456007358575	2.5447039077714404	2376.150891919234	-163.16611622836754	0.2530237299912136	1.9882395050395788E-5	2.296552224934806E-11	0.23932053534034012	0.24000669092180862	0.2712562439956515	0.21653177217806654	0.2722052929044732
922000	-12500.502004697946	-12303.76019514916	-196.74180954878733	-12303.76019514916	3500.4445449814193	2.5447039077714404	2024.7205476277786	-162.3007101990957	0.236380856795204	2.0959478242833444E-5	3.0569308476796946E-11	0.2619316723818935	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
923000	-12494.423168825797	-12295.033514764904	-199.3896540608931	-12295.033514764904	3475.6527262737245	2.5447039077714404	2360.0873846410664	-162.02278030713936	0.1258516083146571	1.944751001947994E-5	5.3068518577067965E-12	0.11689440720495448	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
924000	-12491.921525536942	-12293.018521072934	-198.9030044640073	-12293.018521072934	3379.876035914552	2.5447039077714404	2134.773129797069	-163.7767597103126	0.14439693676797014	1.9789052004393077E-5	1.0452271995854549E-11	0.16030432527042143	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
925000	-12496.306546478536	-12294.255895194197	-202.05065128433802	-12294.255895194197	3744.279204891905	2.5447039077714404	2637.520353442274	-161.35818603679624	0.2069266145511132	1.995054015885956E-5	2.3772045872069407E-11	0.23141576049830995	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
926000	-12495.285531589252	-12294.886266026591	-200.39926556266033	-12294.886266026591	3518.204454887379	2.5447039077714404	2964.794675445052	-156.27733225417228	0.21545498501985766	2.0110764327829695E-5	2.9939916061489814E-11	0.24786928423454574	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
927000	-12488.224001488114	-12290.778509692189	-197.44549179592528	-12290.778509692189	3722.5844199169287	2.5447039077714404	1968.4699244794729	-163.43280584696743	0.2729510408818829	2.0236125132831503E-5	4.405094199298622E-11	0.3017724652306834	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
928000	-12492.34136481594	-12291.249206060938	-201.0921587550028	-12291.249206060938	3923.9919969130215	2.5447039077714404	2160.4972688840207	-164.8767240031071	0.31850035323151205	1.8706710271504657E-5	5.494791733756558E-11	0.34627683475669363	0.23928719139051946	0.27197574352694065	0.21653177217806654	0.2722052929044732
929000	-12503.204196348763	-12302.708449855683	-200.4957464930792	-12302.708449855683	4006.8621689028178	2.5447039077714404	2537.2277944538855	-160.2380760813669	0.3474363889341342	1.8998246613881487E-5	7.02765883832077E-11	0.38443348506147296	0.23928719139051946	0.26342932288529486	0.21653177217806654	0.280751713546119
930000	-12492.425589017137	-12294.287205231305	-198.13838378583185	-12294.287205231305	4383.23561318169	2.5447039077714404	1937.9346036985505	-164.3888738273477	0.2864697826622626	1.859522944567484E-5	4.806844528139365E-11	0.3349796432920762	0.23928719139051946	0.26342932288529486	0.21653177217806654	0.280751713546119
931000	-12490.173130676882	-12289.828868552226	-200.34426212465638	-12289.828868552226	4097.599298030437	2.5447039077714404	1891.0202876081883	-166.91225326106107	0.3292010543006879	1.792492122845972E-5	4.27811380305339E-11	0.33071048285039384	0.23928719139051946	0.2703215601282826	0.21653177217806654	0.27385947630313123
932000	-12491.989458736674	-12291.403775316938	-200.58568341973697	-12291.403775316938	4226.60363800507	2.5447039077714404	1936.4555085788777	-167.037930696609	0.24375016696705235	1.8508739900560833E-5	3.400357248646134E-11	0.29255477100963573	0.23928719139051946	0.2703215601282826	0.21653177217806654	0.27385947630313123
933000	-12491.443453725025	-12291.522253983318	-199.9211997417077	-12291.522253983318	3868.6469249288425	2.5447039077714404	2735.6346862311148	-157.61973628962147	0.34368669811851954	1.9334136960352854E-5	6.452185997567931E-11	0.3833411204711936	0.23928719139051946	0.2703215601282826	0.21653177217806654	0.27385947630313123
934000	-12491.191838026876	-12293.12120762209	-198.07063040478477	-12293.12120762209	3200.057780888257	2.750048706665435	2072.9367741169917	-162.63050471354322	0.33463504774901043	2.1199552438107316E-5	5.505711976418682E-11	0.33367258765429914	0.23928719139051946	0.2703215601282826	0.21653177217806654	0.27385947630313123
935000	-12489.178773115424	-12290.05030894547	-199.12846416995225	-12290.05030894547	3012.802646216681	2.750048706665435	1598.521634832583	-168.47597251785623	0.3895639377167805	2.141504691822337E-5	7.130408704869E-11	0.37505055964185113	0.23928719139051946	0.2703215601282826	0.21653177217806654	0.27385947630313123
936000	-12491.211650144092	-12292.806223738293	-198.40542640579946	-12292.806223738293	3227.9046088927626	2.750048706665435	2593.1165174092425	-157.21722081315724	0.4190556598242631	2.025952005927499E-5	7.537049266276861E-11	0.38630062724122904	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
937000	-12481.202580077297	-12284.403293580586	-196.79928649671066	-12284.403293580586	3255.8511811256435	2.750048706665435	2049.7348501757406	-161.22730408376083	0.43267633169241804	2.1553775146249632E-5	7.949185439617155E-11	0.380027169490573	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
938000	-12489.083507770396	-12290.872948399847	-198.2105593705489	-12290.872948399847	3448.0390466924778	2.9194780667390585	2266.7231209355214	-160.1043566273171	0.4888655653457024	2.0632871466853767E-5	6.004312426096823E-11	0.35863893848088413	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
939000	-12490.087338364618	-12289.83436166335	-200.25297670126795	-12289.83436166335	3588.567427177978	2.9194780667390585	1898.4606411612422	-166.4194250531774	0.37649031431227153	2.0533153107304224E-5	4.9748891048466544E-11	0.3339682382180301	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
940000	-12493.53786809169	-12289.982194856993	-203.55567323469668	-12289.982194856993	4075.6218662070846	2.9194780667390585	1825.386417917854	-170.23939362686886	0.44389641448439615	1.9226544372754036E-5	7.646865479362865E-11	0.4372657401216986	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
941000	-12492.9551405614	-12293.30801096311	-199.6471295982894	-12293.30801096311	4000.1834559304302	2.9194780667390585	2023.7454366482057	-164.09975913603262	0.48415172515342997	1.9081597105201518E-5	8.719895066329157E-11	0.4535790353012861	0.24103518882970243	0.2703215601282826	0.21478377473888358	0.27385947630313123
942000	-12493.882725026126	-12295.336164052149	-198.5465609739761	-12295.336164052149	3476.879854015807	2.9194780667390585	2411.4640917837223	-159.38828176907245	0.36558047363609436	2.0959680635408312E-5	5.854851484552444E-11	0.35580986647346236	0.23507139621963621	0.27285057685490366	0.21821855062232873	0.27385947630313123
943000	-12494.083014995233	-12295.512422112208	-198.57059288302483	-12295.512422112208	3356.4525329710186	2.9194780667390585	2925.0074325489068	-154.05588834050292	0.37330665495302573	2.1639629988350902E-5	6.872542730899894E-11	0.3701214408555084	0.23507139621963621	0.27285057685490366	0.21821855062232873	0.27385947630313123
944000	-12489.163206617795	-12292.439019601736	-196.72418701605943	-12292.439019601736	3202.403926673611	2.9194780667390585	2286.0550172912085	-159.48517357534718	0.22057685150377368	2.15419211956423E-5	2.712535603860863E-11	0.2333965884064419	0.2376970895827493	0.27285057685490366	0.21821855062232873	0.27123378294001815
945000	-12503.138354036077	-12304.116812272057	-199.02154176401976	-12304.116812272057	3400.7185650518386	2.9194780667390585	2195.0074648141267	-162.37535860082076	0.3020064519811252	2.11296986986469E-5	5.04085390508432E-11	0.31816551642712815	0.2376970895827493	0.27285057685490366	0.21821855062232873	0.27123378294001815
946000	-12493.461175477927	-12296.640477201703	-196.82069827622462	-12296.640477201703	3297.416591247094	2.9194780667390585	2271.4362569063196	-159.78285478567088	0.21035091436770886	2.1321325504282797E-5	1.9492972697521663E-11	0.20007981141131323	0.2376970895827493	0.27285057685490366	0.22140257642524835	0.2680497571370985
947000	-12496.241561041197	-12294.906898219746	-201.33466282145054	-12294.906898219746	3189.6995853575177	2.9194780667390585	2048.6400770895816	-166.47093643148355	0.24391556447072432	2.03428640264558E-5	2.5327410547375092E-11	0.24558502943613156	0.2376970895827493	0.26270263632477364	0.22140257642524835	0.2781976976672285
948000	-12493.049214770346	-12292.945184377904	-200.10403039244204	-12292.945184377904	3126.9494087293137	2.919607851787739	2002.359942896751	-165.5591303179287	0.2820068428393642	2.079049307534571E-5	2.37743973576496E-11	0.23799506062749212	0.2376970895827493	0.26270263632477364	0.22140257642524835	0.2781976976672285
949000	-12492.053152158258	-12291.065234840495	-200.98791731776416	-12291.065234840495	3724.3631561644506	2.919607851787739	2394.733107691177	-161.97363710008162	0.37338387350759855	1.9586964925010376E-5	4.6565924783891795E-11	0.34044367297653877	0.2376970895827493	0.26270263632477364	0.20883668917786935	0.2907635849146075
950000	-12490.125183947917	-12291.257441357406	-198.8677425905122	-12291.257441357406	3426.926594240372	2.919607851787739	2219.7790364776806	-161.51297214713546	0.41701707775128366	2.0875340312660545E-5	4.3914247445432536E-11	0.3097902558738646	0.2376970895827493	0.26270263632477364	0.20883668917786935	0.2907635849146075
951000	-12499.9626352805	-12297.822919766939	-202.13971551356173	-12297.822919766939	3282.206740290888	2.919607851787739	2318.0129510285074	-163.909258131984	0.37744501084590887	2.1413813447880415E-5	3.99786139438771E-11	0.3064192612831667	0.2376970895827493	0.26270263632477364	0.20883668917786935	0.2907635849146075
952000	-12498.483234267092	-12296.129316229535	-202.35391803755724	-12296.129316229535	3224.1223988691063	2.919607851787739	2157.5413927476275	-166.0051460930682	0.32506344498056905	2.0497413192128713E-5	2.6083178958351733E-11	0.2528934606548243	0.2376970895827493	0.26270263632477364	0.20883668917786935	0.2907635849146075
953000	-12498.461884438797	-12299.069268710393	-199.39261572840326	-12299.069268710393	3162.092413148443	2.919607851787739	2455.9793188478634	-160.02988311845823	0.30093730539768654	2.0854381366060328E-5	3.115548433383544E-11	0.26949517906312404	0.2376970895827493	0.26270263632477364	0.20883668917786935	0.2907635849146075
954000	-12494.586949231989	-12294.314333238572	-200.27261599341674	-12294.314333238572	3666.9992333549735	2.919607851787739	2176.856855661381	-163.98640712382044	0.2619741027649418	1.97679557695513E-5	2.9428627718317425E-11	0.26140860995520887	0.24256156358521477	0.25783816232230816	0.20883668917786935	0.2907635849146075
955000	-12487.245657102001	-12288.239651523223	-199.006005578778	-12288.239651523223	3614.7123014795607	2.919607851787739	2349.432089789586	-160.6568486508991	0.3243513588016106	2.0176093064608494E-5	7.2463512508143E-11	0.3749561638741736	0.24256156358521477	0.25783816232230816	0.20883668917786935	0.2907635849146075
956000	-12496.40772834868	-12297.140287494281	-199.26744085439958	-12297.140287494281	3405.364914538766	2.6626651968051167	2862.8592892728207	-156.1702347918259	0.21235429008814546	2.0797326436620666E-5	2.4184739448957838E-11	0.22508552599098186	0.24256156358521477	0.25783816232230816	0.20883668917786935	0.2907635849146075
957000	-12499.524201942924	-12299.737370347799	-199.78683159512616	-12299.737370347799	3744.2444206191362	2.6626651968051167	2505.5159052751537	-160.44492258438865	0.20205246667869461	2.089982981044707E-5	1.939670468233203E-11	0.2021103833184241	0.24256156358521477	0.25783816232230816	0.20883668917786935	0.2907635849146075
958000	-12491.797143508387	-12292.238531575234	-199.55861193315354	-12292.238531575234	3874.3870985692483	2.6626651968051167	2768.9899281819835	-157.12547116879128	0.2807482028096741	1.998440192300185E-5	4.152575327548887E-11	0.2971938657887493	0.24256156358521477	0.25783816232230816	0.20883668917786935	0.2907635849146075
959000	-12494.704638209647	-12294.448038633951	-200.25659957569542	-12294.448038633951	3641.6354861335467	2.6626651968051167	2297.838060469239	-162.94925591529832	0.22892924302027098	1.9459646246158984E-5	2.5149656060965334E-11	0.2495702698213366	0.24256156358521477	0.25783816232230816	0.2128946448479302	0.2867056292445467
960000	-12499.911069307924	-12301.19426286634	-198.71680644158295	-12301.19426286634	3376.5640604202536	2.6626651968051167	2663.412589700883	-157.97324213153433	0.15633523095097288	2.056431540788369E-5	1.2446201195525007E-11	0.1672431783944474	0.24256156358521477	0.25783816232230816	0.2128946448479302	0.2867056292445467
961000	-12495.359392645067	-12297.22680185949	-198.1325907855776	-12297.22680185949	3665.3875210112983	2.6626651968051167	2547.102448136397	-157.79626776453046	0.33034047801960703	1.993268642159341E-5	3.9253736818344105E-11	0.2902788450789209	0.24256156358521477	0.25783816232230816	0.2128946448479302	0.2867056292445467
962000	-12494.200030578804	-12296.0043208316	-198.19570974720418	-12296.0043208316	4017.849362128973	2.6626651968051167	2225.059753931779	-161.31336102459196	0.3058174440530057	1.939762288181246E-5	4.130039399157523E-11	0.29723064943582816	0.2438415105102248	0.25783816232230816	0.21161469792292018	0.2867056292445467
963000	-12486.910782552124	-12292.839382752503	-194.0713997996217	-12292.839382752503	3604.0619303678795	2.6626651968051167	2265.9574861197793	-156.79955328831218	0.29677139417448073	2.0993769188619195E-5	4.929900084514153E-11	0.3079175630898199	0.2438415105102248	0.25783816232230816	0.21161469792292018	0.2867056292445467
964000	-12482.294958396331	-12288.126827350281	-194.16813104604998	-12288.126827350281	3406.446632296378	2.6626651968051167	2307.025095490122	-156.25129600218176	0.3503049693755706	2.14143694082553E-5	5.785713291975523E-11	0.3194625432133404	0.23233422305461318	0.26934544977791974	0.21161469792292018	0.2867056292445467
965000	-12489.65653281899	-12293.36321544087	-196.29331737812055	-12293.36321544087	3356.7159366600113	2.6626651968051167	2057.4540162924613	-161.25954007020832	0.283109429613203	2.120765217183427E-5	3.7234394401217636E-11	0.2793380801697658	0.23233422305461318	0.26934544977791974	0.21161469792292018	0.2867056292445467
966000	-12494.691381583214	-12297.71665940099	-196.97472218222404	-12297.71665940099	3861.4066321866417	2.6626651968051167	2564.7737190900775	-156.49521879426072	0.32033068100600826	2.108509303702559E-5	5.1000900503754215E-11	0.31138843274013467	0.23233422305461318	0.26934544977791974	0.21161469792292018	0.2867056292445467
967000	-12486.459813728203	-12289.293358163266	-197.16645556493748	-12289.293358163266	3751.241042285253	2.6626651968051167	1787.6960772539553	-164.4049892791729	0.4265746665470179	2.0714023437549632E-5	9.081193751821254E-11	0.40883194187004623	0.23233422305461318	0.26934544977791974	0.21161469792292018	0.2867056292445467
968000	-12489.310052274748	-12290.773180515776	-198.5368717589722	-12290.773180515776	3422.9642927512996	2.6626651968051167	2343.664082849661	-160.12497350153123	0.379440543372098	2.0120569299087093E-5	6.290181033072388E-11	0.3625466471243994	0.23233422305461318	0.26934544977791974	0.21161469792292018	0.2867056292445467
969000	-12490.968434431592	-12293.304540289633	-197.66389414195845	-12293.304540289633	3776.433963874592	2.6626651968051167	2305.908019706083	-160.1437787125506	0.2574190148367133	2.042805544229169E-5	2.713573194557592E-11	0.24634521531303227	0.23461513344167856	0.2670645393908544	0.21161469792292018	0.2867056292445467
970000	-12484.389582540553	-12287.931117309952	-196.4584652306	-12287.931117309952	3351.8352773482425	2.6626651968051167	2192.1813675518038	-159.91848420274115	0.30609731091494746	2.123556140383968E-5	4.060897333707794E-11	0.284732211330797	0.23461513344167856	0.2670645393908544	0.21161469792292018	0.2867056292445467
971000	-12490.315052966322	-12290.800659811784	-199.51439315453732	-12290.800659811784	3617.6001777863903	2.6626651968051167	1557.973182927345	-169.5443260305339	0.3332589751940149	2.1536618141299447E-5	6.123500127530652E-11	0.339958598045876	0.23461513344167856	0.2670645393908544	0.21161469792292018	0.2867056292445467
972000	-12490.23048815446	-12295.087293189406	-195.14319496505402	-12295.087293189406	3322.6511471700715	2.6626651968051167	2240.458994161498	-158.2207523178636	0.2770695660845777	2.1483102944327383E-5	4.6231758995734106E-11	0.3013541895875553	0.23461513344167856	0.2670645393908544	0.21161469792292018	0.2867056292445467
973000	-12491.033001708467	-12294.80647615451	-196.22652555395652	-12294.80647615451	3354.6125067384437	2.6626651968051167	2479.9532687676515	-157.0663783242094	0.21954204981112221	2.142749861975513E-5	1.8497213331859483E-11	0.1946125921961642	0.23461513344167856	0.2670645393908544	0.21161469792292018	0.2867056292445467
974000	-12492.857874657688	-12294.398188199202	-198.45968645848512	-12294.398188199202	3087.847866945725	2.6626651968051167	2546.525996101983	-158.76167556759415	0.1879826825750765	2.164191281800461E-5	1.2764584499970074E-11	0.16662221864934826	0.23461513344167856	0.2670645393908544	0.21689306879264236	0.28142725837482446
975000	-12486.799683865811	-12287.922792740017	-198.87689112579434	-12287.922792740017	3123.308031770581	2.6626651968051167	2629.3223875050035	-157.50816604356442	0.3758922662079573	2.15103618348964E-5	5.986445368251832E-11	0.34894995169801846	0.23461513344167856	0.2670645393908544	0.21689306879264236	0.28142725837482446
976000	-12486.487720564122	-12290.58949556782	-195.89822499630367	-12290.58949556782	3147.79675361358	2.6626651968051167	1994.4716154452965	-161.08897274142993	0.39229597615259487	2.21647346282276E-5	7.942619152571671E-11	0.4029821934173347	0.23461513344167856	0.2670645393908544	0.21689306879264236	0.28142725837482446
